"id","rated","created_at","last_move_at","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","moves","opening_eco","opening_name","opening_ply","time","increment","modality","duration","diff","diff_num","winner_num","rated_num"
"OxAnNlyf","TRUE",1500167521654,1500169750988,147,"draw","draw","15+10","lurtrester",1986,"dumbluck",2001,"e4 Nc6 d4 e5 d5 Nce7 c4 Ng6 Bd3 Nf6 Nc3 Bb4 Ne2 d6 Qa4+ Bd7 Qxb4 b6 Be3 a5 Qb3 Ng4 O-O Qh4 h3 h5 Nb5 O-O-O Na7+ Kb7 Nc6 Bxc6 dxc6+ Kxc6 Qb5+ Kb7 Qd5+ Kb8 Qxf7 Ne7 Qe6 Nc6 Nc3 Rde8 Qd7 Kb7 Nb5 Re7 Nxd6+ Kb8 Nf5 Rxd7 Nxh4 Nxe3 fxe3 Rxd3 Ng6 Rhd8 Rf3 Rd2 b3 Re2 Rg3 Rd3 Nf8 Rexe3 Rxg7 Rxe4 Nd7+ Kb7 Nf6 Re2 Nd5 Nd4 Rxc7+ Ka6 b4 axb4 Nxb4+ Ka5 Nxd3 e4 Nf4 Rd2 Nxh5 e3 Re7 e2 Ng3 Rd1+ Kf2 Rxa1 Nxe2 Rxa2 g4 Kb4 g5 Kxc4 g6 Nf5 Rf7 Nd4 Re7 Nf5 Rc7+ Kd3 Rd7+ Ke4 g7 Nxg7 Rxg7 Kd3 Rg3+ Kc4 Rg4+ Kd3 Rd4+ Kc2 Kf3 Ra3+ Kg4 Re3 Ng3 Kc3 Rd6 b5 h4 b4 h5 b3 h6 b2 Rb6 Kc2 h7 Re8 Nf5 b1=Q Rxb1 Kxb1 Kg5 Rh8 Kg6 Kc2 Kg7 Rxh7+ Kxh7","B00","Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation",5,15,10,"Fast",2229334,-15,-1,0,1
"vHslXAkU","TRUE",1500165978119,1500166535061,62,"mate","black","5+7","dodo-152",1702,"dumbluck",1748,"e4 Nc6 c3 Nf6 d3 e5 Nf3 Bc5 Bg5 h6 Bxf6 Qxf6 Be2 O-O O-O d6 a4 a5 Nbd2 Be6 Rb1 d5 exd5 Bxd5 b4 axb4 cxb4 Nxb4 Ne4 Bxe4 dxe4 b6 Qb3 Rfe8 Rfc1 Qc6 Nxe5 Rxe5 Bf3 Qxa4 Qc4 Nc6 h3 Qxc4 Rxc4 Ra2 Rf1 Nd4 Bg4 Rxe4 f3 Ne2+ Kh2 Bd6+ Kh1 Ng3+ Kg1 Rxc4 Rd1 Rcc2 Rxd6 Rxg2#","B00","Nimzowitsch Defense",2,5,7,"Light",556942,-46,-1,-1,1
"RL7HEfVX","TRUE",1504186602726,1504187405609,138,"resign","black","10+0","graho",1891,"erdugliano71",1974,"e4 c5 Nf3 e6 Bc4 d5 exd5 exd5 Qe2+ Be6 Bd3 c4 Bf5 Qe7 Bxe6 Qxe6 Qxe6+ fxe6 O-O Nf6 d3 cxd3 cxd3 Bd6 h3 O-O Nc3 h6 Re1 Kf7 Ne5+ Bxe5 Rxe5 Nc6 Re1 Nb4 Re2 Nxd3 a3 Nxc1 Rxc1 Rac8 Rce1 Rfe8 Nb5 Ne4 Kh2 a6 f3 axb5 fxe4 d4 e5 Red8 Rd2 Rc5 Re4 Rcd5 Kg3 g5 Kg4 Kg6 Rf2 h5+ Kg3 d3 Rd2 Rd4 Re3 R8d5 Kh2 Kf5 g4+ hxg4 hxg4+ Rxg4 Rdxd3 Rxd3 Rxd3 Kxe5 Rb3 b4 axb4 Kd4 Rc3 Kd5 Rd3+ Kc4 Re3 Kd5 Rd3+ Rd4 Rg3 g4 b5 e5 Re3 Rb4 Kg3 b6 Rd3+ Rd4 Rc3 Re4 b3 Rd4 Kg2 Rf4 Kg3 Rf3+ Rxf3 gxf3 Kxf3 Kd4 Ke2 e4 Kd2 e3+ Ke2 Ke4 b4 Kd4 Ke1 Kc4 Ke2 Kxb5 Kxe3 Kxb4 Kd2 Ka3 Kc1 b5 Kb1 b4 Ka1 b3 Kb1 b2","B40","Sicilian Defense: French Variation",4,10,0,"Fast",802883,-83,-1,-1,1
"c399HvA0","TRUE",1504184473834,1504185036272,51,"resign","white","10+0","erdugliano71",1986,"st2orm",2028,"d4 d5 Bf4 Nf6 e3 e6 Nc3 a6 Bd3 Be7 Nf3 O-O Qe2 c5 dxc5 Bxc5 O-O-O Nc6 g4 e5 Nxe5 Nxe5 Bxe5 Nxg4 Bf4 Be6 Rhg1 f5 Rg2 Rf7 Rdg1 Bf8 h3 Nf6 Be5 b5 Qf3 Qd7 Ne2 Rc8 Nd4 Ne4 Qf4 Re8 f3 Nc5 Qh6 Nxd3+ cxd3 g6 Rxg6+","D00","Queen's Pawn Game: Mason Attack",3,10,0,"Fast",562438,-42,-1,1,1
"7uN9fAX2","TRUE",1504183248398,1504183642896,93,"draw","draw","10+0","miladahmadiasl",2050,"erdugliano71",1973,"d4 d5 c4 Nf6 Nf3 Bg4 e3 c6 Nc3 e6 Be2 dxc4 Bxc4 Nbd7 O-O Bd6 h3 Bxf3 Qxf3 O-O Bd3 Qc7 Bd2 b5 Rac1 a6 Ne4 Nxe4 Bxe4 Nb8 Bxc6 Nxc6 Rxc6 Qd7 Rfc1 Rfd8 a3 Rac8 Rxc8 Rxc8 Qd1 h6 Rxc8+ Qxc8 Qc1 Qxc1+ Bxc1 Kf8 Kf1 Ke7 Ke2 Kd7 Kd3 Kc6 e4 a5 Bd2 a4 Bc3 g6 Bd2 h5 e5 Be7 g4 hxg4 hxg4 Bh4 f3 Kd5 Be3 Be1 Kc2 Ba5 b3 axb3+ Kxb3 Bb6 Kc3 Ba5+ Kd3 Bb6 Bf2 Ba7 Be3 Bb6 Kc3 Ba5+ Kb3 Be1 Bg1 Ba5 Be3","D12","Slav Defense: Quiet Variation |  Pin Defense",8,10,0,"Fast",394498,77,1,0,1
"loywlU9T","TRUE",1504182699812,1504183214462,91,"draw","draw","10+0","celkil01",1904,"erdugliano71",1976,"e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 a6 O-O b5 a3 Nf6 Be3 Bd6 f4 Nxd4 Qxd4 e5 Qd2 Bc5 f5 O-O Kh1 Bxe3 Qxe3 Bb7 Rad1 Rfd8 Bf3 Rac8 Qd2 Qc5 Qd6 Rc6 Qxc5 Rxc5 Rd6 Rc6 Rfd1 Rxd6 Rxd6 Bc6 Kg1 Kf8 Kf2 Ke7 Rd2 g6 g4 gxf5 exf5 Bxf3 Kxf3 Rc8 g5 Ne8 Nd5+ Kd8 Nb6 Rc7 Nd5 Rc6 f6 h6 h4 hxg5 hxg5 Rd6 Ke4 Re6 g6 Nxf6+ Nxf6 Rxf6 gxf7 Rxf7 Kxe5 Kc7 Kd5 Rf5+ Kd4 Kc6 Kc3 a5 b4 Rf3+ Kb2","B47","Sicilian Defense: Paulsen Variation |  Bastrikov Variation",10,10,0,"Fast",514650,-72,-1,0,1
"KAYHgLSs","TRUE",1504113174516,1504114304495,146,"outoftime","black","10+0","radiomaryjak",1974,"erdugliano71",1929,"e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Bc4 Qc7 Bb3 Nf6 Nc3 a6 a4 Na5 Ba2 Bb4 f3 Bxc3+ bxc3 Qxc3+ Bd2 Qxd4 Bxa5 Qe3+ Qe2 Qxe2+ Kxe2 d6 Rhd1 Ke7 Bc7 d5 exd5 Nxd5 Bxd5 exd5 Rxd5 Be6 Rd4 Rac8 Bd6+ Kf6 Rf4+ Kg6 Rc1 Rhd8 Be5 f6 Bd4 Bc4+ Kf2 b5 a5 Re8 c3 Re2+ Kg3 h5 h4 Ra2 Bb6 Re8 Re4 Rxe4 fxe4 Re2 Kf3 Kf7 Rd1 g5 Rd7+ Ke6 Rc7 Rc2 Bd4 g4+ Kg3 Bd3 Rc6+ Kd7 Rxa6 Bxe4 Bf2 f5 Rb6 Rxc3+ Kf4 Rc2 Be1 Rxg2 Rxb5 g3 Bxg3 Ra2 Kg5 Kc6 Re5 Rg2 Kf4 Kb7 Be1 Rg4+ Ke3 Ka6 Re6+ Ka7 Rh6 Rg1 Bf2 Ra1 Kf4+ Ka8 a6 Kb8 Bd4 Rf1+ Kg5 f4 Be5+ Ka7 Bxf4 Bf3 Be3+ Kb8 Rf6 Kc7 a7 Ra1 Rxf3 Ra5+ Kg6 Kb7 Rf7+ Ka8 Rc7 Ra6+ Kxh5 Rh6+ Kg5 Rh5+ Kf6 Rf5+ Kg7 Rg5+","B44","Sicilian Defense: Paulsen Variation",8,10,0,"Fast",1129979,45,1,-1,1
"LZ5Lq6UE","TRUE",1504111938970,1504112791916,132,"resign","black","10+0","dragon_flare",1880,"erdugliano71",1904,"e4 c5 Nf3 e6 Nc3 Nc6 d4 cxd4 Nxd4 Qc7 Be3 a6 Bc4 Nf6 O-O b5 Bb3 b4 Nce2 Nxe4 Bf4 e5 Nxc6 dxc6 Bg3 Nxg3 Nxg3 Be7 Re1 O-O Qe2 Bf6 Ne4 c5 Nxf6+ gxf6 Bd5 Bb7 Qf3 Bxd5 Qxd5 Rad8 Qf3 Qd6 Rad1 Qe6 Qg3+ Kh8 a3 Rg8 Qf3 a5 axb4 axb4 Rd3 c4 Rde3 Rg6 Qe4 Qd5 Qxd5 Rxd5 Re4 Rc5 Rd1 f5 Re3 f4 Re4 f5 Re2 Re6 Rd8+ Kg7 Rd7+ Kg6 Rb7 b3 cxb3 cxb3 h3 Rc1+ Kh2 Rc2 Rxc2 bxc2 Rc7 c1=Q Rxc1 Rb6 Rb1 Rb3 Kg1 e4 Kf1 Kf6 Ke2 Ke5 Kd2 Kd4 Kc2 Rd3 Rd1 Rxd1 Kxd1 e3 fxe3+ Kxe3 b4 Kf2 b5 Kxg2 b6 f3 b7 f2 b8=Q f1=Q+ Kc2 Qf2+ Kd3 Qg3+ Qxg3+ Kxg3 Ke2 f4 Kf1 f3 h4 f2 h5 h6","B48","Sicilian Defense: Paulsen Variation |  Bastrikov Variation",11,10,0,"Fast",852946,-24,-1,-1,1
"lU8jOx0M","TRUE",1499532423885,1499533573121,29,"outoftime","white","15+15","zharptytsia",1634,"neil_the_seal",1611,"e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f3 Nc6 Bc4 g6 Be3 Bg7 Qd2 O-O O-O-O Ne5 Bb3 b5 h4 Nc4 Bxc4 bxc4 Nde2 Bb7 g4","B90","Sicilian Defense: Najdorf Variation",10,15,15,"Fast",1149236,23,1,1,1
"yg3YRYbI","TRUE",1503845427126,1503847392178,51,"resign","white","15+15","chessreaperz",1814,"artmd",1805,"Nf3 Nc6 d4 d5 c4 e6 Nc3 Nf6 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Rc1 h5 h3 Nxg3 fxg3 Qd6 Kf2 h4 gxh4 Bxc3 c5 Qe7 bxc3 gxh4 Bb5 Bd7 Rf1 O-O-O Qa4 a6 Bxa6 Na7 Bxb7+ Kxb7 Rb1+ Ka8 Qa5 Bc6 Ne5 Be8 c6 Rd6 Rb7 Qf6+ Kg1","D02","Queen's Pawn Game: Chigorin Variation",4,15,15,"Fast",1965052,9,1,1,1
"OVDosFlI","TRUE",1503337607924,1503337811524,41,"resign","white","10+0","asafyan",1904,"craciun05",1887,"d4 d5 c4 e6 Nc3 Bd6 Nf3 c6 Bg5 f6 Bh4 Qb6 b3 Bb4 Qc2 Qa5 Rc1 Bxc3+ Qxc3 Qxc3+ Rxc3 f5 cxd5 exd5 e3 Nd7 b4 Ngf6 b5 Ne4 Rc2 Nb8 Nd2 O-O f3 Nf6 Bd3 Bd7 bxc6 bxc6 O-O","D31","Queen's Gambit Declined: Queen's Knight Variation",5,10,0,"Fast",203600,17,1,1,1
"lJgIJQNO","TRUE",1503161245225,1503162253327,164,"resign","black","10+0","tomaszzloty",1817,"craciun05",1863,"d4 d5 c4 e6 Nc3 c6 e4 dxe4 Nxe4 Bb4+ Bd2 Qxd4 Bxb4 Qxe4+ Qe2 Qxe2+ Bxe2 Nf6 O-O-O Nbd7 f4 Ne4 Be1 O-O Bf3 Nef6 Ne2 e5 fxe5 Nxe5 b3 Bf5 Ng3 Bg6 Rf1 a5 Bc3 Nxf3 Rxf3 Ne4 Nxe4 Bxe4 Rf2 f5 Rd7 b5 cxb5 cxb5 Rxg7+ Kh8 Rf7+ Kg8 Rg7+ Kh8 Ra7+ Kg8 Rxa5 Rxa5 Bxa5 Ra8 b4 Rc8+ Kb2 Kf7 g4 Kg6 gxf5+ Bxf5 a3 Kg5 Bb6 Re8 h4+ Kg4 Bc7 Re4 Bd8 Bg6 Rg2+ Kh3 Rg5 Rxh4 Rxb5 Rc4 Kb3 Rc8 a4 Bc2+ Ka3 Rxd8 a5 Bd3 Rc5 Kg4 b5 Rb8 b6 Ba6 Kb4 h5 Rc7 Rg8 Ra7 Be2 a6 Rb8 b7 Bxa6 Rxa6 Rxb7+ Kc3 Rd7 Ra4+ Kg3 Re4 h4 Re3+ Kf4 Rh3 Kg4 Rh1 h3 Rg1+ Kf3 Kc2 h2 Rh1 Kg2 Rc1 h1=Q Kb2 Qxc1+ Kxc1 Kf2 Kc2 Ke3 Kc3 Rc7+ Kb4 Kd3 Kb5 Kd4 Kb6 Rc1 Kb5 Rc2 Kb6 Kd5 Kb7 Kd6 Kb8 Kd7 Kb7 Rb2+ Ka6 Kc6 Ka5 Rb8 Ka4 Kc5 Ka3 Kc4 Ka2 Kc3","D31","Semi-Slav Defense: Marshall Gambit |  Main Line",11,10,0,"Fast",1008102,-46,-1,-1,1
"dvzOHjiU","TRUE",1503000139864,1503000387825,40,"resign","black","10+0","craciun05",1873,"fagnermartins",1887,"d4 g6 e3 Bg7 Bd3 c5 c3 cxd4 exd4 d5 Bf4 Nc6 Nf3 Bg4 Nbd2 e6 Bg3 Nge7 Qb3 Qd7 Bb5 O-O Ne5 Bxe5 dxe5 a6 Bd3 Bf5 c4 dxc4 Bxc4 Na5 Qc3 Rac8 Rd1 Nxc4 Nxc4 Qc6 Rc1 Qxg2","A40","Modern Defense",2,10,0,"Fast",247961,-14,-1,-1,1
"efdpfM8y","TRUE",1502913280179,1502913408026,21,"resign","white","10+0","shatrandjbaz",1951,"craciun05",1882,"e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bb4+ c3 dxc3 Nxc3 Nge7 O-O O-O Bg5 d6 Nd5 Ba5 b4 Bb6 b5","C44","Scotch Game: Scotch Gambit |  London Defense",8,10,0,"Fast",127847,69,1,1,1
"Xgif5dJN","TRUE",1502829896951,1502830809598,115,"resign","white","10+0","craciun05",1875,"oleza",1975,"d4 Nf6 e3 g6 Bd3 Bg7 f4 d6 Nf3 O-O e4 c5 c3 Bg4 O-O Nbd7 e5 Nd5 Be4 N7b6 Qb3 Bxf3 Bxf3 cxd4 Bxd5 Nxd5 Qxd5 dxc3 Nxc3 dxe5 Qxd8 Rfxd8 fxe5 Bxe5 Bg5 f6 Bh4 Rac8 Ne4 Bxb2 Rab1 Bd4+ Kh1 b6 Rfe1 g5 Bg3 f5 Nxg5 Rd7 h3 Bc5 Rf1 h6 Ne6 Rd5 Nxc5 Rcxc5 Rbd1 Rxd1 Rxd1 Rc2 Rd7 Rxa2 Rxe7 b5 Rb7 a6 Bf4 h5 Kh2 Ra4 Kg3 b4 Bd6 a5 Kf4 Ra2 Rb8+ Kg7 Be5+ Kg6 Rg8+ Kf7 Rg7+ Ke6 Rg6+ Kd5 Rd6+ Kc5 g3 b3 Rd1 a4 Kxf5 a3 Kg5 Re2 Bd6+ Kc4 Bxa3 b2 Bxb2 Rxb2 Kxh5 Rb5+ Kg4 Rb4 h4 Kc3+ Kh3 Kc2 Rd8 Rb3 h5","A45","Indian Game",2,10,0,"Fast",912647,-100,-1,1,1
"q13PSZxY","TRUE",1502822871483,1502823045336,20,"resign","black","10+0","craciun05",1893,"kuparacdu",1813,"d4 d5 e3 Nf6 Bd3 e6 f4 h6 Nf3 c6 Nbd2 Nbd7 Ne5 Nxe5 fxe5 Ne4 Nxe4 dxe4 Bxe4 Qh4+","D00","Queen's Pawn Game: Stonewall Attack",5,10,0,"Fast",173853,80,1,-1,1
"xWBvFpBN","TRUE",1502822333048,1502822849047,53,"resign","white","10+0","ceyelan",1902,"craciun05",1904,"e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 b4 Bb6 b5 Ne7 Nxe5 O-O Nxf7 Rxf7 Bxf7+ Kxf7 e5 Ne8 d4 d6 Re1 Be6 Nc3 d5 a4 a6 Bg5 Qd7 a5 Ba7 Bxe7 Qxe7 Qh5+ Kg8 bxa6 bxa6 Qd1 g6 Ne2 Ng7 Nf4 Bf7 c3 c6 Qa4 c5 Qc6 Re8 Nxd5 Bxd5 Qxd5+","C50","Giuoco Piano",6,10,0,"Fast",515999,-2,-1,1,1
"YaQWFwbu","TRUE",1502744246155,1502744505534,61,"resign","white","10+0","balikoevsd",1857,"craciun05",1916,"e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O c3 d5 exd5 Nxd5 Nxe5 Nxe5 Rxe5 c6 d4 Bd6 Re1 Qh4 g3 Qh3 Be3 Bg4 Qd3 Rae8 Nd2 f5 Qf1 Qh5 Bxd5+ cxd5 f3 Bh3 Qf2 f4 Bxf4 Bxf4 gxf4 Rxe1+ Rxe1 Rxf4 Qg3 Rf8 Re5 Qh6 Qg5 Qb6 Rxd5 Qc6 Kf2 h6 Qe5 Re8 Qd6","C89","Ruy Lopez: Marshall Attack |  Modern Main Line",28,10,0,"Fast",259379,-59,-1,1,1
"AbmeSgDu","TRUE",1502743704772,1502744189012,79,"resign","white","10+0","craciun05",1905,"cemalsertdemir",1902,"d4 d6 e3 g6 Bd3 Bg7 f4 Nf6 Nf3 O-O e4 c5 c3 Nc6 e5 dxe5 fxe5 Nd7 O-O cxd4 cxd4 Nb6 Be3 Nd5 Bf2 Nf4 Bc4 Bg4 Be3 Nd5 Bf2 a6 Nc3 Nxc3 bxc3 b5 Bb3 Na5 h3 Bf5 Qe2 Rc8 Rac1 Qc7 g4 Nxb3 axb3 Be6 Qb2 Bd5 Nd2 Bh6 Bg3 Qc6 Kh2 Rfd8 c4 bxc4 bxc4 Be6 d5 Bxd5 cxd5 Qxd5 Rxc8 Rxc8 Nf3 Qe4 Rf2 Be3 Qe2 f5 gxf5 gxf5 Rg2 f4 Bxf4+ Kf7 Qxe3","A41","Queen's Pawn",2,10,0,"Fast",484240,3,1,1,1
"k9LdCu97","TRUE",1502739800158,1502740210103,134,"mate","black","10+0","euggeo",1900,"craciun05",1880,"e4 e5 f4 Bc5 Nf3 d6 Bc4 Nc6 c3 Qe7 d3 Nf6 b4 Bb6 a4 a6 Qb3 Bd7 Ng5 O-O f5 h6 Nxf7 Rxf7 Bxf7+ Qxf7 Qxf7+ Kxf7 Ke2 a5 b5 Ne7 Be3 Bxe3 Kxe3 c6 Na3 d5 c4 dxe4 dxe4 g6 fxg6+ Nxg6 Rhf1 Ke7 c5 Ng4+ Kd3 Nxh2 Rh1 Ng4 Nc4 Nf2+ Ke3 Nxh1 Rxh1 cxb5 axb5 Bxb5 Nxe5 Nxe5 Rxh6 a4 Rh7+ Ke6 Rxb7 Bc6 Rb1 a3 Ra1 a2 Kd4 Ra4+ Kc3 Bxe4 Kb3 Ra8 Rxa2 Rxa2 Kxa2 Bxg2 c6 Nxc6 Kb3 Be4 Kc3 Kd5 Kd2 Kd4 Ke2 Ne5 Kf2 Kd3 Kg3 Ke3 Kh4 Kf4 Kh5 Nf7 Kh4 Bf3 Kh3 Ne5 Kh4 Ng6+ Kh3 Be4 Kh2 Kf3 Kh3 Bd3 Kh2 Bf1 Kg1 Bh3 Kh2 Bg2 Kg1 Bh3 Kh2 Bf5 Kg1 Bd3 Kh2 Nf4 Kg1 Kg3 Kh1 Be2 Kg1 Nh3+ Kh1 Bf3#","C30","King's Gambit Declined |  Classical Variation",4,10,0,"Fast",409945,20,1,-1,1
"ByUPx5w6","TRUE",1502739407750,1502739736765,85,"draw","draw","10+0","craciun05",1878,"cristianomagalhaes",1927,"d4 Nf6 e3 g6 Bd3 Bg7 f4 O-O Nf3 d5 O-O Bg4 Nbd2 e6 c3 Nbd7 Qb3 b6 Ne5 c5 h3 Bf5 Be2 c4 Qd1 Ne4 g4 Nxd2 Bxd2 Be4 g5 f5 h4 Nxe5 dxe5 Qc7 h5 Rfc8 hxg6 hxg6 Kf2 Kf7 Bf3 Bxf3 Qxf3 Rh8 Rh1 Rxh1 Rxh1 Rh8 Rxh8 Bxh8 Qh3 Kg8 Qh6 Qh7 Qxh7+ Kxh7 b3 Bg7 b4 Bf8 a4 a5 b5 Ba3 Ke2 Kg7 Kd1 Kf8 Ke2 Ke7 Kd1 Kd7 Kc2 Bc5 Kd1 Be7 Ke2 Bc5 Kd1 Be7 Ke2 Bc5 Kd1","A45","Indian Game",2,10,0,"Fast",329015,-49,-1,0,1
"TrLjeZg8","TRUE",1500749939890,1500754747653,63,"draw","draw","45+45","sammy_jankis",1726,"lbringer",1738,"d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 dxe5 dxe5 Qxd8 Rxd8 Bg5 Re8 Nd5 Nxd5 cxd5 c6 Bc4 cxd5 Bxd5 h6 Be3 Nd7 O-O Nf6 Rfd1 Nxd5 Rxd5 Be6 Rc5 Rac8 Rxc8 Rxc8 Bxa7 Bxa2 Be3 Rd8 g3 Be6 Ra7 Bh3 Nd2 Rd7 f3 h5 Kf2 h4 g4 f6 Ke2 f5 exf5 gxf5 gxf5 Bxf5 Ne4 Bxe4 fxe4","E92","King's Indian Defense: Exchange Variation",13,45,45,"Classic",4807763,-12,-1,0,1
"BNP0Fn8G","TRUE",1499868398085,1499871323912,31,"resign","white","45+45","lbringer",1726,"dmathman",1688,"d4 e6 Bf4 Nf6 Nf3 c5 e3 Nc6 c3 d5 Nbd2 Be7 Bd3 O-O O-O Re8 Ne5 Bd6 Ndf3 Nh5 Bxh7+ Kf8 Ng5 Bxe5 Qxh5 g6 Bxg6 fxg6 Qxg6 Re7 dxe5","A46","Indian Game: London System",5,45,45,"Classic",2925827,38,1,1,1
"nGxiQZIt","TRUE",1499346081832,1499350210994,62,"mate","black","45+45","johnjpershing",1646,"lbringer",1715,"e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nb3 Be6 h3 Nbd7 Be2 Be7 g4 h6 Nd5 Nxe4 Bf3 Nef6 Nxf6+ Nxf6 Bxb7 Rb8 Bxa6 O-O g5 Nd5 gxh6 Nxe3 fxe3 Bh4+ Kf1 Qf6+ Ke2 Qf2+ Kd3 Bf5+ Kc3 Qxe3+ Kc4 Be6+ Qd5 Bxd5+ Kxd5 Rxb3 axb3 Qd4+ Kc6 Qc5+ Kb7 Qc8+ Kb6 Bd8+ Kb5 Qc5+ Ka4 Qa5#","B90","Sicilian Defense: Najdorf Variation |  English Attack",11,45,45,"Classic",4129162,-69,-1,-1,1
"UrPPfP9I","FALSE",1499105285331,1499107599934,76,"resign","black","15+15","lbringer",1715,"mibbis2",1652,"d4 d5 Bf4 f6 Nf3 Nc6 e3 a6 Nbd2 Bf5 c3 e6 Nh4 Bd6 Nxf5 exf5 Bg3 Qd7 Bd3 Nh6 Qf3 Qe6 Bxd6 Qxd6 Qh5+ Kd7 Bxf5+ Nxf5 Qxf5+ Qe6 Qxe6+ Kxe6 g4 g6 e4 h5 Rg1 hxg4 Rxg4 Rxh2 exd5+ Kxd5 c4+ Ke6 d5+ Kf7 dxc6 Re8+ Kf1 bxc6 c5 Re5 Nf3 Rh1+ Rg1 Rxg1+ Kxg1 Rxc5 Nd4 Rc4 Rd1 c5 Nc6 Ke6 Rd8 Rc2 Ra8 Rxb2 Rxa6 Rb6 Nb8 c4 Kf1 Kd5 Ke2 Rxb8","D00","Queen's Pawn Game: Mason Attack",3,15,15,"Fast",2314603,63,1,-1,0
"WXJcC8hV","TRUE",1498991394146,1499001110736,115,"draw","draw","45+45","lbringer",1712,"kryyc",1779,"d4 Nf6 Bf4 g6 Nc3 Bg7 e4 c5 Nb5 d6 dxc5 Nxe4 cxd6 O-O c3 Nc6 Nf3 e5 Be3 a6 Nc7 Rb8 Be2 Nxd6 Bb6 Qd7 O-O Ne7 Nd5 Nxd5 Qxd5 Nf5 Rad1 Qxd5 Rxd5 Be6 Ra5 f6 Rd1 Rbc8 Ne1 Rc6 Bc5 Ra8 Bf3 Rc7 Nd3 Rd7 b4 Rb8 Nb2 b6 Rxa6 bxc5 Rxe6 Rxd1+ Bxd1 cxb4 c4 Nd4 Ra6 e4 c5 f5 Na4 b3 axb3 Nxb3 c6 Be5 Bxb3+ Rxb3 g3 Rb1+ Kg2 Rc1 Ra8+ Kg7 Rc8 Rc2 Re8 Bd4 Re7+ Kf6 Rd7 e3 Rxd4 e2 Rd6+ Kg5 h4+ Kg4 f3+ Kh5 g4+ fxg4 fxg4+ Kxh4 Kf2 Kxg4 Re6 Kf5 Rxe2 Rxe2+ Kxe2 Ke6 c7 Kd7 Kf3 Kxc7 Kg4 Kd6 Kg5 Ke6 Nc5+","A45","Indian Game",2,45,45,"Classic",9716590,-67,-1,0,1
"PtX6fZqe","TRUE",1498409680467,1498415764034,74,"resign","black","45+45","wolf21",1650,"lbringer",1699,"e4 c5 Nf3 Nc6 Nc3 d6 Bb5 e5 O-O Nf6 d3 Be7 Be3 O-O h3 Be6 Ng5 Qc8 Nxe6 Qxe6 Bc4 Qd7 Nd5 Nxd5 Bxd5 Nb4 Bb3 a5 a3 Nc6 Bd5 a4 f4 exf4 Bxf4 Bf6 c3 Ne7 Ba2 Ng6 Be3 Rfe8 Qd2 Rac8 Bg5 Bxg5 Rxf7 Bxd2 Rxd7+ Kh8 Rxd6 Rcd8 Rxd8 Rxd8 Bd5 b5 Rd1 Be3+ Kf1 Nf4 c4 bxc4 dxc4 Bd4 Rd2 Rb8 Bc6 Bxb2 Bxa4 Bxa3 Bc6 Rb1+ Kf2 g6","B30","Sicilian Defense: Old Sicilian",4,45,45,"Classic",6083567,-49,-1,-1,1
"aoK4f9Z5","TRUE",1497625235887,1497627626166,55,"resign","white","45+45","lbringer",1692,"miikka1",1741,"d4 d5 Bf4 e6 Nf3 c5 e3 Nc6 c3 Nf6 Nbd2 Qb6 Qb3 cxd4 exd4 Qxb3 axb3 Be7 Bd3 O-O O-O a6 b4 b5 Bxb5 Bb7 Bd3 Bd8 Nb3 Bb6 Rfe1 Rfe8 Ne5 Nxe5 Bxe5 Nd7 Bd6 f6 Nc5 Nxc5 bxc5 Bd8 b4 Be7 Bc7 Rec8 Bg3 Rc6 b5 axb5 Rxa8+ Bxa8 Bxb5 Rc7 Bxc7","D00","Queen's Pawn Game: Mason Attack",3,45,45,"Classic",2390279,-49,-1,1,1
"MyNHMrQi","TRUE",1495885246773,1495886285992,46,"outoftime","black","10+0","lbringer",1659,"acidrain89",1592,"e4 c5 Be2 d6 f4 Nf6 d3 d5 e5 Nfd7 Nf3 f6 e6 Nb6 f5 g6 g4 Rg8 Be3 Qd6 Nbd2 gxf5 gxf5 d4 Ne4 Qd5 Bf2 Qxf5 b4 Bxe6 Nxc5 Bd5 Nxd4 Qc8 Bf3 Bxf3 Qxf3 N8d7 Nxb7 Rb8 Nd6+ Kd8 Qe3 Ne5 Nxc8 Rxc8","B20","Sicilian Defense",2,10,0,"Fast",1039219,67,1,-1,1
